case_key,case_label,time_index,local_time,wind_speed_m_s,air_temperature_C,sky_temperature_C,areal_heat_capacity_J_m2_K,visible_points,q_abs_max_W_m2,q_abs_mean_all_W_m2,q_abs_mean_visible_W_m2,surface_temperature_min_C,surface_temperature_mean_C,surface_temperature_max_C,surface_temperature_mean_visible_C,deltaT_air_min_C,deltaT_air_mean_C,deltaT_air_max_C,dT_dt_min_K_s,dT_dt_mean_K_s,dT_dt_max_K_s,net_flux_min_W_m2,net_flux_mean_W_m2,net_flux_max_W_m2
winter_solstice,Winter solstice,0,2026-12-22T00:00:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,1,2026-12-22T00:10:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,2,2026-12-22T00:20:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,3,2026-12-22T00:30:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,4,2026-12-22T00:40:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,5,2026-12-22T00:50:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,6,2026-12-22T01:00:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,7,2026-12-22T01:10:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,8,2026-12-22T01:20:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,9,2026-12-22T01:30:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,10,2026-12-22T01:40:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,11,2026-12-22T01:50:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,12,2026-12-22T02:00:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,13,2026-12-22T02:10:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,14,2026-12-22T02:20:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,15,2026-12-22T02:30:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,16,2026-12-22T02:40:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,17,2026-12-22T02:50:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,18,2026-12-22T03:00:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,19,2026-12-22T03:10:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,20,2026-12-22T03:20:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,21,2026-12-22T03:30:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,22,2026-12-22T03:40:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,23,2026-12-22T03:50:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,24,2026-12-22T04:00:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,25,2026-12-22T04:10:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,26,2026-12-22T04:20:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,27,2026-12-22T04:30:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,28,2026-12-22T04:40:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,29,2026-12-22T04:50:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,30,2026-12-22T05:00:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,31,2026-12-22T05:10:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,32,2026-12-22T05:20:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,33,2026-12-22T05:30:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,34,2026-12-22T05:40:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
winter_solstice,Winter solstice,35,2026-12-22T05:50:00+04:00,5.0,-5.0,-18.0,36450.0,0,0.0,0.0,,-6.039765564474578,-6.039765564474577,-6.039765564474578,,-1.0397655644745782,-1.0397655644745782,-1.0397655644745782,-1.661831775680344e-17,-1.6618317756803437e-17,-1.661831775680344e-17,-6.057376822354854e-13,-6.057376822354854e-13,-6.057376822354854e-13
